Time,Dieselbrücke,Friedberger Straße östlich Afrabrücke,Friedrich-Ebert-Straße östlich Haltestelle Messe,Färberstraße/Gollwitzerstr.,Gögginger Straße südlich Rosenaustraße,Haunstetter Straße Höhe protestantischer Friedhof,Konrad Adenauer Allee Fahrradstraße,Postillionstraße südl. Roggenstraße,Rosenaustraße westlich Gögginger Straße,"Südlich A8-Unterführung, Ostseite",Ulrichsbrücke,Wagenhalsstraße,
2020-04-10 00:00:00,,2962,1119,1079,1362,1124,1179,,1230,,1863,671,
2020-04-11 00:00:00,,3146,1019,1546,1911,1279,2000,,1200,,2408,1047,
2020-04-12 00:00:00,,3183,1029,1183,1454,1175,1082,,1311,,2020,611,
2020-04-13 00:00:00,,2351,836,1026,1188,993,1083,,986,,1637,556,
2020-04-14 00:00:00,,1471,360,900,1523,918,1706,,791,,1736,788,
2020-04-15 00:00:00,,2213,682,1245,1909,1132,2096,,1198,,2118,1143,
2020-04-16 00:00:00,,2902,878,1454,2242,1475,2311,,1442,,2584,1177,
2020-04-17 00:00:00,,3066,957,1689,2327,1415,2482,,1439,,2650,1197,
2020-04-18 00:00:00,,2293,778,1185,1583,1036,1707,,1089,,1912,820,
2020-04-19 00:00:00,,3122,1223,1136,1545,1187,1313,,1277,,2108,657,
2020-04-20 00:00:00,,2114,586,1222,2113,1358,2248,,1150,,2149,959,
2020-04-21 00:00:00,,2261,619,1400,2221,1329,2354,,1219,,2243,1097,
2020-04-22 00:00:00,,2706,852,1520,2408,1565,2572,,1498,,2730,1165,
2020-04-23 00:00:00,,3030,964,1654,2573,1782,2635,,1526,,2934,1246,
2020-04-24 00:00:00,,2750,910,1720,2513,1611,2547,,1533,,2702,1502,
2020-04-25 00:00:00,,3261,1145,1640,2229,1342,2200,,1548,,2659,1011,
2020-04-26 00:00:00,,3850,1444,1477,1889,1451,1512,,1608,,2403,815,
2020-04-27 00:00:00,,2200,617,1348,2408,1472,2525,,1364,,2383,1124,
2020-04-28 00:00:00,,2015,533,1287,2216,1333,2496,,1193,,2203,1202,
2020-04-29 00:00:00,,1158,307,885,1434,825,1454,,739,,1292,863,
2020-04-30 00:00:00,,1527,403,1127,2093,1013,2126,,896,,1769,1019,
2020-05-01 00:00:00,,918,276,545,794,548,672,,594,,931,371,
2020-05-02 00:00:00,,1228,310,859,1407,690,1473,,566,,1328,867,
2020-05-03 00:00:00,,2508,846,1165,1399,1086,1234,,1095,,1826,704,
2020-05-04 00:00:00,,2126,514,1278,2366,1336,2542,,1158,,2347,1166,
2020-05-05 00:00:00,,2248,632,1363,2527,1600,2729,,1210,,2469,1367,
2020-05-06 00:00:00,,2958,867,1801,2938,1789,3001,,1543,,2955,1428,
2020-05-07 00:00:00,,3335,930,1944,3259,1967,3359,,1833,,3219,1483,
2020-05-08 00:00:00,,3645,1090,2016,3137,1944,3266,,1828,,3314,1700,
2020-05-09 00:00:00,,2695,770,1500,2404,1403,2419,,1264,,2501,1345,
2020-05-10 00:00:00,,2127,658,962,1366,971,1151,,1030,,1705,637,
2020-05-11 00:00:00,,1599,396,1013,1851,1198,1987,,917,,1851,936,
2020-05-12 00:00:00,,2393,665,1662,2764,1658,2863,,1439,,2699,1417,
2020-05-13 00:00:00,,1346,318,944,1676,1034,1749,,810,,1627,810,
2020-05-14 00:00:00,,1777,456,1274,2302,1346,2284,,990,,2074,1044,
2020-05-15 00:00:00,,1885,448,1382,2248,1255,2433,,994,,2135,1192,
2020-05-16 00:00:00,,2836,780,1573,2532,1538,2470,,1423,,2595,1154,
2020-05-17 00:00:00,,3598,1353,1400,1901,1482,1617,,1716,,2448,901,
2020-05-18 00:00:00,,3697,1060,2072,3687,2186,3762,,1859,,3691,1764,
2020-05-19 00:00:00,,3908,1090,2175,3841,2317,3771,,2091,,3724,1854,
2020-05-20 00:00:00,,3370,957,2162,3658,2178,3800,,1883,,3551,1774,
2020-05-21 00:00:00,,3886,1449,1462,2261,1638,1716,,1771,,2610,927,
2020-05-22 00:00:00,,3476,1027,1942,3521,2042,3565,,1974,,3400,1762,
2020-05-23 00:00:00,,964,245,630,1051,595,1178,,467,,1155,598,
2020-05-24 00:00:00,,1892,651,961,1338,1076,1336,,1071,,1691,801,
2020-05-25 00:00:00,,2532,663,1550,2868,1757,3157,,1444,,2829,1362,
2020-05-26 00:00:00,,3293,982,1948,3558,2174,3701,,1880,,3562,1801,
2020-05-27 00:00:00,,3779,1242,2142,3726,2557,4023,,2081,,3723,1708,
2020-05-28 00:00:00,,2541,779,1684,3137,1869,3322,,1657,,3044,1607,
2020-05-29 00:00:00,,3023,868,1829,3415,1967,3555,,1689,,3098,1703,
2020-05-30 00:00:00,,2466,823,1365,2330,1421,2433,,1207,,2304,1242,
2020-05-31 00:00:00,,2625,1065,1234,1727,1247,1467,,1213,,1969,759,
2020-06-01 00:00:00,,3793,1435,1355,2184,1586,1871,,1592,,2406,1062,
2020-06-02 00:00:00,,3893,1189,2121,3876,2463,3871,,1963,,3858,1910,
2020-06-03 00:00:00,,3747,1131,1935,3737,2391,3706,,1967,,3515,1814,
2020-06-04 00:00:00,,1906,528,1117,2389,1409,2549,,1034,,2281,1223,
2020-06-05 00:00:00,,1818,489,1178,2263,1273,2428,,1062,,2120,1040,
2020-06-06 00:00:00,,1425,348,912,2381,870,1612,,823,,1547,759,
2020-06-07 00:00:00,,380,97,213,479,272,403,,246,,542,191,
2020-06-08 00:00:00,,2595,814,1430,2932,1751,2931,,1358,,2864,1655,
2020-06-09 00:00:00,,1330,405,856,1660,1092,1851,,812,,1639,924,
2020-06-10 00:00:00,0,1725,533,1138,2326,1436,2385,,1048,,2002,1116,
2020-06-11 00:00:00,0,1969,750,815,1537,1078,1323,,946,,1667,604,
2020-06-12 00:00:00,0,4354,1377,1895,3511,2256,3617,,1954,,3521,1764,
2020-06-13 00:00:00,0,3936,1259,1602,2752,1672,2569,,1767,,2775,1439,
2020-06-14 00:00:00,0,427,127,262,497,363,506,,282,,823,224,
2020-06-15 00:00:00,0,1144,353,853,1489,904,1572,,730,,1592,773,
2020-06-16 00:00:00,0,1910,571,1412,2341,1417,2534,,1146,,2213,1264,
2020-06-17 00:00:00,0,2180,717,1458,2724,1649,2828,,1277,,2410,1392,
2020-06-18 00:00:00,0,3235,1064,1941,3652,2304,3927,,1990,,3434,1816,
2020-06-19 00:00:00,0,1728,394,1104,1986,1205,2227,,994,,1871,1058,
2020-06-20 00:00:00,0,1987,554,1162,2010,1161,2118,,1076,,2035,1181,
2020-06-21 00:00:00,0,2818,1048,1243,2050,1443,1619,,1539,,2318,833,
2020-06-22 00:00:00,0,3348,984,2002,3764,2198,3999,,1920,,3648,1720,
2020-06-23 00:00:00,0,4438,1275,2370,4355,2902,4647,,2366,,4391,2212,
2020-06-24 00:00:00,0,4547,1458,2470,4366,2889,4500,,2502,,4426,2097,
2020-06-25 00:00:00,0,4169,1268,2318,4196,2696,4628,,2361,,4143,1985,
2020-06-26 00:00:00,0,4259,1240,2377,4127,2592,4350,,2269,,3856,1898,
2020-06-27 00:00:00,0,3775,1031,1867,3132,1870,3007,,1873,,3255,1515,
2020-06-28 00:00:00,0,2717,978,1271,1898,1360,1679,,1403,,2152,764,
2020-06-29 00:00:00,2396,2042,626,1394,2439,1370,2504,,1181,,2398,1196,
2020-06-30 00:00:00,2949,4216,1330,2353,4304,2869,4658,,2288,,4199,2107,
2020-07-01 00:00:00,2988,4519,1439,2316,4108,2862,4560,,2287,,4023,2196,
2020-07-02 00:00:00,2042,2725,776,1716,3311,1932,3517,,1658,,2973,1636,
2020-07-03 00:00:00,2640,3521,1054,2350,4049,2439,4313,,1995,,3593,1854,
2020-07-04 00:00:00,2214,3903,1062,1955,3248,2016,3294,,1874,,3197,1594,
2020-07-05 00:00:00,1968,3721,1228,1459,1979,1590,1985,,1734,,2466,997,
2020-07-06 00:00:00,2411,3146,957,1973,3597,2277,3792,,1816,,3372,1735,
2020-07-07 00:00:00,3056,4126,1279,2409,4377,2867,4692,,2301,,4197,2271,
2020-07-08 00:00:00,3077,4269,1393,2452,4378,3007,4598,,2311,,4112,2249,
2020-07-09 00:00:00,3015,4336,1364,2435,4424,2983,4772,,2482,,4273,2203,
2020-07-10 00:00:00,2732,3995,1175,2374,3955,2544,4249,,2211,,3917,2089,
2020-07-11 00:00:00,1459,2314,582,1323,2294,1207,2293,,1240,,2427,1373,
2020-07-12 00:00:00,1784,3154,1118,1288,2022,1512,1873,,1539,,2296,933,
2020-07-13 00:00:00,2911,4111,1290,2365,4247,2812,4622,,2263,,4090,2123,
2020-07-14 00:00:00,3104,4467,1408,2414,4445,3068,4852,,2446,,4384,2227,
2020-07-15 00:00:00,2189,2707,844,1876,3300,2096,3725,,1563,,3101,1589,
2020-07-16 00:00:00,1545,1747,511,1208,2219,1415,2554,,1101,,2017,1162,
2020-07-17 00:00:00,2358,3106,935,1980,3407,2137,4009,,1790,,3368,1898,
2020-07-18 00:00:00,2070,3402,966,1659,2881,1764,3090,,1688,,3099,1654,
2020-07-19 00:00:00,1967,3847,1274,1480,2031,1605,1848,,1647,,2700,1029,
2020-07-20 00:00:00,3032,4530,1341,2449,4291,2870,4632,,2285,,4423,2276,
2020-07-21 00:00:00,2965,3908,1294,2361,4226,2889,4621,,2259,,4288,2141,
2020-07-22 00:00:00,3142,4509,1398,2472,4420,3048,4809,,2519,,4261,2252,
2020-07-23 00:00:00,2977,3969,1220,2308,4151,2862,4649,,2320,,4179,2176,
2020-07-24 00:00:00,2645,3544,1036,2427,4166,2405,4343,,2093,,3798,2124,
2020-07-25 00:00:00,1985,3568,925,1629,2848,1831,3036,,1650,,2960,1703,
2020-07-26 00:00:00,1075,1603,521,760,1357,951,1192,,912,,1479,634,
2020-07-27 00:00:00,2906,4247,1339,2173,4038,2708,4454,,2296,,4235,2051,
2020-07-28 00:00:00,2691,3648,1223,1982,3352,2609,4080,,1918,,3643,1889,
2020-07-29 00:00:00,2954,4595,1329,2390,3932,2948,4615,,2412,,4290,2179,
2020-07-30 00:00:00,2973,4463,1283,2277,4057,2822,4514,,2367,,4400,2191,
2020-07-31 00:00:00,2782,4468,1191,2254,3669,2688,4366,,2072,,4218,2059,
2020-08-01 00:00:00,2063,3712,868,1563,2570,1648,2859,,1573,,2895,1434,
2020-08-02 00:00:00,761,1222,318,627,1118,769,899,,651,,1212,461,
2020-08-03 00:00:00,1169,1324,441,1077,1828,1186,2069,,884,,1765,888,
2020-08-04 00:00:00,1266,1512,467,1028,1824,1247,2081,,963,,1827,931,
2020-08-05 00:00:00,2612,3730,1175,1929,3693,2627,4191,,1959,,3627,1826,
2020-08-06 00:00:00,2673,4026,1355,1938,3712,2662,4145,,2253,,3894,1929,
2020-08-07 00:00:00,2570,3907,1128,1962,3524,2485,4263,,1953,,3705,2086,
2020-08-08 00:00:00,1956,3568,876,1196,2038,1595,2844,,1551,,2297,994,
2020-08-09 00:00:00,1901,3454,923,1227,1751,1496,1476,,1369,,2461,838,
2020-08-10 00:00:00,2597,3807,1136,1864,3342,2330,3964,,1800,,3809,1820,
2020-08-11 00:00:00,2616,3753,1150,1844,3371,2478,3933,,1837,,3822,1848,
2020-08-12 00:00:00,2640,4076,1065,1878,3439,2396,4355,,1960,,3878,1860,
2020-08-13 00:00:00,2342,2818,848,1615,3184,2133,3993,,1579,,3212,1563,
2020-08-14 00:00:00,2081,2601,753,1700,3048,1910,4269,,1412,,3099,1459,
2020-08-15 00:00:00,1724,2669,810,1240,1694,1418,2980,,1245,,2289,896,
2020-08-16 00:00:00,1839,3390,1041,1173,1796,1540,1378,,1455,,2385,889,
2020-08-17 00:00:00,1719,2024,590,1259,2355,1586,3803,,1188,,2619,1181,
2020-08-18 00:00:00,2221,2711,752,1516,3054,1978,3704,,1536,,3203,1564,
2020-08-19 00:00:00,2615,3423,992,1802,3454,2273,4330,,1842,,3575,1746,
2020-08-20 00:00:00,2621,3335,1039,1803,3264,2129,4413,,1702,,3524,1716,
2020-08-21 00:00:00,2598,3813,1022,1870,2905,2123,4024,,1841,,3484,1604,
2020-08-22 00:00:00,1198,1346,275,813,1422,810,1999,,654,,1482,699,
2020-08-23 00:00:00,1571,2440,775,1122,1655,1289,2012,,1198,,2244,728,
2020-08-24 00:00:00,2332,2813,820,1528,3290,2114,4087,,1495,,3285,1545,
2020-08-25 00:00:00,2613,3243,988,1806,3438,2314,4257,,1746,,3526,1666,
2020-08-26 00:00:00,2507,2831,805,1604,3212,2061,3961,,1623,,3340,1585,
2020-08-27 00:00:00,2564,3226,929,1766,3245,2202,4357,,1695,,3609,1720,
2020-08-28 00:00:00,1886,2114,503,1308,2324,1544,3358,,1095,,2475,1330,
2020-08-29 00:00:00,786,847,180,637,993,483,1422,,437,,1042,503,
2020-08-30 00:00:00,389,345,56,228,361,288,654,,209,,426,158,
2020-08-31 00:00:00,1880,2330,618,1376,2592,1601,3584,,1230,,2668,1287,
2020-09-01 00:00:00,1406,1665,377,1019,1803,1130,2394,,941,,1793,911,
2020-09-02 00:00:00,2243,2791,788,1684,3134,1953,4038,,1567,,3051,1570,
2020-09-03 00:00:00,2411,3137,912,1961,3419,2243,4446,,1734,,3449,1787,
2020-09-04 00:00:00,2513,3408,959,2057,3498,2158,4588,,1876,,3645,1757,
2020-09-05 00:00:00,1986,2966,797,1442,2663,1673,3285,,1478,,2789,1572,
2020-09-06 00:00:00,1185,1589,422,885,1299,1015,1586,,902,,1555,724,
2020-09-07 00:00:00,2487,3111,857,1983,3388,2181,4580,,1707,,3528,1718,
2020-09-08 00:00:00,2658,3510,966,2243,3895,2468,5031,,1889,,3543,1831,
2020-09-09 00:00:00,2879,3872,1158,2545,4083,2794,5849,,2291,,3953,2003,
2020-09-10 00:00:00,2765,3727,1064,2375,4035,2608,5635,,2118,,3724,2070,
2020-09-11 00:00:00,2648,3617,1002,2508,3912,2591,5494,,2096,,3720,1957,
2020-09-12 00:00:00,2096,3417,847,1693,2630,1763,3789,,1590,,2896,1637,
2020-09-13 00:00:00,1889,2975,962,1284,1700,1475,2232,,1386,,2061,847,
2020-09-14 00:00:00,2894,3837,1128,2421,4120,2516,5578,,2084,,4029,2111,
2020-09-15 00:00:00,3060,4057,1199,2558,4395,2717,5717,,2306,,4223,2090,
2020-09-16 00:00:00,3059,3963,1171,2420,4296,2745,5622,,2329,,3925,2090,
2020-09-17 00:00:00,2766,3478,946,2236,3997,2597,5404,,2069,,3642,2011,
2020-09-18 00:00:00,2665,3527,862,2353,3775,2393,5320,,1910,,3654,1961,
2020-09-19 00:00:00,1900,3141,702,1590,2835,1534,3608,,1520,,2776,1592,
2020-09-20 00:00:00,1673,2928,858,1312,1906,1398,2324,,1447,,2182,1003,
2020-09-21 00:00:00,2752,3509,973,2269,4080,2499,5339,,2033,,3728,2000,
2020-09-22 00:00:00,2786,3417,1011,2365,3872,2626,5288,,2091,,3730,2062,
2020-09-23 00:00:00,2101,2758,786,1836,3135,2185,4414,,1632,,2861,1625,
2020-09-24 00:00:00,2369,3092,890,2122,3318,2291,4975,,1808,,3321,1827,
2020-09-25 00:00:00,1316,1432,350,1251,1686,1290,2644,,996,,1635,994,
2020-09-26 00:00:00,629,775,131,575,891,501,1600,,486,,938,556,
2020-09-27 00:00:00,1065,1687,479,959,1505,993,1824,,1048,,1626,859,
2020-09-28 00:00:00,2131,2521,677,1937,3165,1991,4340,,1603,,2802,1673,
2020-09-29 00:00:00,2210,2488,737,1775,3474,2735,4228,,1623,,3096,1664,
2020-09-30 00:00:00,2473,3076,842,2094,3592,2384,4830,,1806,,3283,1937,
2020-10-01 00:00:00,2415,2993,831,2099,3545,2349,5007,,1822,,3224,1942,
2020-10-02 00:00:00,2242,2735,783,2179,3360,1992,4965,,1747,,3148,1884,
2020-10-03 00:00:00,1024,1124,254,699,1094,816,1582,,758,,1167,595,
2020-10-04 00:00:00,1071,1537,423,884,1233,877,1674,,904,,1377,770,
2020-10-05 00:00:00,2036,2376,668,1774,2945,1970,4174,,1505,,2844,1606,
2020-10-06 00:00:00,1819,2194,605,1677,2669,1713,3781,,1389,,2387,1471,
2020-10-07 00:00:00,1723,1991,556,1624,2527,1583,3569,,1355,,2285,1346,
2020-10-08 00:00:00,2238,2915,836,2023,3402,2183,4730,,1790,,3053,1890,
2020-10-09 00:00:00,2641,3422,926,2420,4162,3235,5430,,2017,,4045,1861,
2020-10-10 00:00:00,757,912,155,694,1196,1262,1764,,525,,1050,590,
2020-10-11 00:00:00,910,1104,331,753,994,1289,1290,,724,,1161,506,
2020-10-12 00:00:00,1863,2174,641,1732,3007,2562,3801,,1362,,2464,1555,
2020-10-13 00:00:00,2072,2505,715,1909,3041,2651,4010,,1536,,2629,1551,
2020-10-14 00:00:00,1893,2211,654,1705,2796,2032,3754,,1442,,2384,1490,
2020-10-15 00:00:00,1716,2118,586,1613,2604,2130,3524,,1430,,2198,1414,
2020-10-16 00:00:00,1202,1212,359,1176,1575,1599,2364,,837,,1501,836,
2020-10-17 00:00:00,980,1285,282,1041,1516,892,2094,,842,,1495,850,
2020-10-18 00:00:00,797,1238,429,741,1057,948,1208,,798,,1226,514,
2020-10-19 00:00:00,1988,2465,660,1736,3023,2017,3934,,1482,,2551,1511,
2020-10-20 00:00:00,2041,2565,710,1811,2955,1910,4008,,1510,,2754,1605,
2020-10-21 00:00:00,2170,2890,757,1890,3100,1915,4229,,1690,,2773,1625,
2020-10-22 00:00:00,2234,2735,869,1875,3088,2026,4361,,1617,,2873,1621,
2020-10-23 00:00:00,1597,1811,481,1347,2352,1372,3281,,1043,,1962,1127,
2020-10-24 00:00:00,895,1429,311,876,1532,859,2157,,789,,1507,790,
2020-10-25 00:00:00,1199,1896,770,979,1317,1105,1523,,1112,,1561,583,
2020-10-26 00:00:00,1654,1837,495,1276,2396,2134,3038,,1068,,2192,1048,
2020-10-27 00:00:00,1842,2370,674,1642,2807,1796,3747,,1478,,2521,1440,
2020-10-28 00:00:00,1989,2357,627,1610,2783,1728,3835,,1424,,2481,1411,
2020-10-29 00:00:00,1319,1391,426,1019,1721,1198,2581,,876,,1657,946,
2020-10-30 00:00:00,1629,2160,572,1613,2563,1585,3669,,1286,,2372,1350,
2020-10-31 00:00:00,1420,2112,576,1150,1841,1053,2197,,1052,,1900,851,
2020-11-01 00:00:00,397,527,140,336,488,345,610,,347,,655,193,
2020-11-02 00:00:00,1868,2335,762,1326,2359,1555,3528,,1183,,2383,1201,
2020-11-03 00:00:00,1330,1448,455,1035,1765,1131,2836,,862,,1760,950,
2020-11-04 00:00:00,1305,1311,409,950,1692,1076,2342,,818,,1517,852,
2020-11-05 00:00:00,1666,1953,593,1274,2228,1319,2905,,1062,,1980,1143,
2020-11-06 00:00:00,1307,1649,487,1193,1915,1137,2755,,967,,1840,971,
2020-11-07 00:00:00,887,1138,314,763,1255,731,1739,,710,,1270,773,
2020-11-08 00:00:00,902,1363,450,741,1038,705,1030,,793,,1072,528,
2020-11-09 00:00:00,1580,2030,612,1383,2339,1521,3272,,1187,,2140,1228,
2020-11-10 00:00:00,1548,1881,586,1370,2312,1465,3142,,1208,,1894,1353,
2020-11-11 00:00:00,1641,2039,641,1455,2347,1440,3174,,1284,,1840,1238,
2020-11-12 00:00:00,1726,2169,688,1588,2510,1566,3247,,1317,,1991,1272,
2020-11-13 00:00:00,1669,2198,648,1629,2520,1499,3410,,1263,,2063,1329,
2020-11-14 00:00:00,1329,2300,620,1221,1976,1014,2338,,1134,,1656,986,
2020-11-15 00:00:00,1059,1729,560,811,1109,810,1176,,920,,1145,426,
2020-11-16 00:00:00,1639,1860,572,1398,2152,1485,3299,,1129,,1941,1075,
2020-11-17 00:00:00,1817,2309,714,1575,2569,1590,3624,,1389,,2357,1341,
2020-11-18 00:00:00,1763,2241,694,1287,2569,1607,3319,,1448,,2058,1169,
2020-11-19 00:00:00,1516,1666,483,1229,2023,1321,2915,,1063,,1693,1032,
2020-11-20 00:00:00,1521,1960,494,1478,2231,1294,3087,,1217,,1933,1114,
2020-11-21 00:00:00,851,1270,350,746,1447,741,1754,,764,,1143,741,
2020-11-22 00:00:00,619,1083,336,580,747,507,944,,568,,778,295,
2020-11-23 00:00:00,1455,1608,538,1211,2088,1323,2828,,1043,,1678,1051,
2020-11-24 00:00:00,1533,1693,561,1358,2350,1397,3076,,1105,,1891,1121,
2020-11-25 00:00:00,1437,1635,480,1130,2123,1336,2992,,1111,,1625,1111,
2020-11-26 00:00:00,1507,1671,513,1342,2171,1302,2992,,1095,,1831,1183,
2020-11-27 00:00:00,1364,1614,455,1380,2136,1245,2856,,1086,,1678,1092,
2020-11-28 00:00:00,750,931,218,671,1122,531,1627,,586,,1035,657,
2020-11-29 00:00:00,460,711,220,430,587,432,801,,452,,624,231,
2020-11-30 00:00:00,1369,1523,445,1011,2031,1122,2767,,979,,1619,1044,
2020-12-01 00:00:00,936,964,285,762,1184,785,1780,,635,,955,625,
2020-12-02 00:00:00,1245,1291,397,1015,1618,950,2344,,854,,1264,876,
2020-12-03 00:00:00,1147,1210,369,1003,1544,939,2216,,783,,1373,894,
2020-12-04 00:00:00,1214,1367,383,1190,1780,1026,2417,,832,,1448,950,
2020-12-05 00:00:00,599,728,177,549,961,471,1453,,500,,852,537,
2020-12-06 00:00:00,372,562,163,399,512,377,747,,369,,478,214,
2020-12-07 00:00:00,1297,1616,461,1210,1840,1126,2650,,963,,1624,980,
2020-12-08 00:00:00,1351,1552,461,1210,1978,1113,2692,,1032,,1587,1101,
2020-12-09 00:00:00,1068,1045,293,843,1308,795,1894,,686,,995,676,
2020-12-10 00:00:00,1063,1259,365,958,1569,924,2361,,803,,1297,858,
2020-12-11 00:00:00,1100,1394,350,1132,1769,1013,2579,,817,,1471,1031,
2020-12-12 00:00:00,563,860,196,645,1073,494,1545,,488,,899,582,
2020-12-13 00:00:00,366,539,147,350,537,343,819,,320,,512,248,
2020-12-14 00:00:00,1358,1801,480,1334,2225,1319,3180,,1079,,1851,1254,
2020-12-15 00:00:00,1354,1774,493,1291,2401,1214,3121,,991,,1839,1129,
2020-12-16 00:00:00,1292,1446,365,980,1592,945,2114,,834,,1338,797,
2020-12-17 00:00:00,1205,1491,409,1052,1626,919,2234,,913,,1394,901,
2020-12-18 00:00:00,1208,1548,386,1168,1531,941,2121,,866,,1302,786,
2020-12-19 00:00:00,527,810,178,574,876,439,1228,,446,,817,475,
2020-12-20 00:00:00,347,521,144,348,464,328,599,,338,,489,168,
2020-12-21 00:00:00,1001,1370,327,888,1524,738,2007,,681,,1194,816,
2020-12-22 00:00:00,917,1154,244,899,1245,631,1981,,630,,1030,727,
2020-12-23 00:00:00,972,1134,239,785,1243,611,1987,,574,,982,714,
2020-12-24 00:00:00,428,588,142,494,534,285,978,,316,,588,280,
2020-12-25 00:00:00,217,307,50,167,233,188,401,,132,,267,97,
2020-12-26 00:00:00,334,453,115,288,373,285,510,,270,,450,157,
2020-12-27 00:00:00,318,435,115,305,332,241,496,,284,,365,184,
2020-12-28 00:00:00,579,685,170,546,705,396,1065,,398,,746,347,
2020-12-29 00:00:00,658,879,223,682,850,478,1534,,492,,848,485,
2020-12-30 00:00:00,778,1102,278,739,1032,599,1547,,567,,879,613,
2020-12-31 00:00:00,536,802,192,537,741,390,1060,,424,,738,376,
2021-01-01 00:00:00,294,397,86,209,338,224,447,,236,,388,170,
2021-01-02 00:00:00,422,647,152,473,650,285,1020,,323,,574,352,
2021-01-03 00:00:00,326,390,138,317,453,284,571,,313,,449,187,
2021-01-04 00:00:00,771,916,256,733,1006,598,1538,,576,,977,512,
2021-01-05 00:00:00,819,968,255,775,1031,580,1474,,595,,959,560,
2021-01-06 00:00:00,184,228,84,207,296,169,509,,184,,257,133,
2021-01-07 00:00:00,660,734,189,525,819,492,1363,,455,,753,433,
2021-01-08 00:00:00,739,770,196,605,993,560,1525,,523,,797,457,
2021-01-09 00:00:00,430,612,157,471,604,346,1088,,329,,585,262,
2021-01-10 00:00:00,279,378,98,320,354,241,613,,248,,402,161,
2021-01-11 00:00:00,949,978,241,714,1151,711,1639,,602,,966,565,
2021-01-12 00:00:00,756,783,198,586,916,539,1387,,509,,665,460,
2021-01-13 00:00:00,777,749,241,560,1028,625,1645,,508,,750,476,
2021-01-14 00:00:00,823,832,224,607,1136,610,1694,,571,,810,511,
2021-01-15 00:00:00,796,847,206,713,1082,612,1695,,549,,901,522,
2021-01-16 00:00:00,361,475,113,417,575,285,972,,332,,508,249,
2021-01-17 00:00:00,150,209,68,169,196,189,433,,130,,200,82,
2021-01-18 00:00:00,705,673,214,545,922,567,1524,,429,,700,398,
2021-01-19 00:00:00,815,933,244,641,1177,710,1725,,559,,823,540,
2021-01-20 00:00:00,987,1130,275,771,1332,777,1816,,669,,1039,612,
2021-01-21 00:00:00,986,1337,291,781,1508,825,1959,,728,,1116,651,
2021-01-22 00:00:00,1099,1523,317,936,1551,863,2152,,852,,1197,770,
2021-01-23 00:00:00,453,589,146,414,766,461,1163,,390,,629,332,
2021-01-24 00:00:00,350,499,102,271,429,326,757,,350,,419,173,
2021-01-25 00:00:00,736,654,182,462,691,502,1297,,379,,591,319,
2021-01-26 00:00:00,660,603,156,446,727,456,1341,,405,,591,277,
2021-01-27 00:00:00,691,765,212,526,867,625,1515,,444,,712,353,
2021-01-28 00:00:00,685,670,197,517,822,528,1446,,433,,699,369,
2021-01-29 00:00:00,722,838,231,599,919,559,1509,,525,,778,474,
2021-01-30 00:00:00,474,725,180,532,755,363,1298,,379,,594,400,
2021-01-31 00:00:00,369,548,124,327,487,285,701,,358,,421,175,
2021-02-01 00:00:00,904,988,289,742,1203,727,1934,,620,,994,602,
2021-02-02 00:00:00,1007,1106,297,714,1256,760,1838,,682,,1039,582,
2021-02-03 00:00:00,830,796,233,644,1061,601,1525,,563,,823,483,
2021-02-04 00:00:00,1333,1802,468,1115,1614,984,2275,,988,,1484,847,
2021-02-05 00:00:00,1158,1460,419,1044,1534,883,2139,,875,,1319,763,
2021-02-06 00:00:00,651,1092,306,683,942,556,1502,,501,,791,462,
2021-02-07 00:00:00,274,341,81,278,332,219,569,,234,,288,119,
2021-02-08 00:00:00,1061,1182,365,820,1289,843,1920,,694,,1125,651,
2021-02-09 00:00:00,831,866,269,644,1059,660,1625,,561,,776,501,
2021-02-10 00:00:00,737,744,221,493,827,547,1418,,416,,635,381,
2021-02-11 00:00:00,675,659,179,491,802,507,1393,,429,,592,358,
2021-02-12 00:00:00,682,725,214,536,830,512,1456,,468,,713,414,
2021-02-13 00:00:00,349,394,105,322,494,304,1066,,257,,417,249,
2021-02-14 00:00:00,261,375,90,266,337,258,709,,263,,341,132,
2021-02-15 00:00:00,782,840,236,619,1007,654,1638,,510,,888,495,
2021-02-16 00:00:00,925,1158,320,812,1260,725,1826,,665,,1012,596,
2021-02-17 00:00:00,1118,1487,419,962,1557,919,2083,,811,,1281,756,
2021-02-18 00:00:00,1195,1606,498,1074,1701,945,2273,,961,,1423,888,
2021-02-19 00:00:00,1011,1357,422,991,1362,875,2134,,783,,1194,743,
2021-02-20 00:00:00,959,2152,655,1090,1434,929,1890,,1026,,1389,676,
2021-02-21 00:00:00,1088,2227,709,934,1225,905,1238,,1018,,1265,471,
2021-02-22 00:00:00,1566,2045,613,1356,2066,1219,2628,,1092,,1715,926,
2021-02-23 00:00:00,1746,2326,681,1435,2214,1340,2698,,1256,,2004,1072,
2021-02-24 00:00:00,1851,2374,768,1523,2293,1494,2730,,1438,,2134,1117,
2021-02-25 00:00:00,1867,2527,747,1641,2316,1482,2875,,1454,,2360,1158,
2021-02-26 00:00:00,1700,2359,717,1546,2231,1433,2945,,1294,,2167,1077,
2021-02-27 00:00:00,820,1390,362,894,1287,708,1816,,789,,1204,596,
2021-02-28 00:00:00,857,1559,474,734,1032,750,1189,,914,,1139,358,
