datum,zaehlstelle,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar,min-temp,max-temp
2016-10-22,Arnulf,621.0,30.0,651.0,3.3,11.6,0.0,54,5.8,,,
2016-10-23,Arnulf,582.0,33.0,615.0,2.4,14.6,0.5,83,3.8,,,
2016-10-24,Arnulf,1288.0,67.0,1355.0,8.9,20.2,1.7,54,3.7,,,
2016-10-25,Arnulf,780.0,47.0,827.0,8.7,15.3,5.8,91,0.0,,,
2016-10-26,Arnulf,1148.0,65.0,1213.0,7.0,13.0,0.0,94,0.2,,,
2016-10-27,Arnulf,1193.0,83.0,1276.0,3.7,12.1,0.0,48,2.8,,,
2016-10-28,Arnulf,1153.0,82.0,1235.0,2.3,13.1,0.0,36,7.9,,,
2016-10-29,Arnulf,443.0,29.0,472.0,5.2,10.4,0.5,73,0.0,,,
2016-10-30,Arnulf,468.0,32.0,500.0,3.2,12.3,0.0,56,6.0,,,
2016-10-31,Arnulf,1002.0,74.0,1076.0,2.8,12.3,0.0,15,9.3,,,
2016-11-01,Arnulf,473.0,22.0,495.0,0.5,10.0,0.0,15,8.8,,,
2016-11-02,Arnulf,701.0,64.0,765.0,4.4,10.5,4.7,86,0.0,,,
2016-11-03,Arnulf,965.0,65.0,1030.0,0.2,8.8,0.0,51,2.3,,,
2016-11-04,Arnulf,931.0,58.0,989.0,-1.5,12.0,0.0,44,8.1,,,
2016-11-05,Arnulf,448.0,13.0,461.0,6.8,14.9,9.8,93,0.9,,,
2016-11-06,Arnulf,107.0,11.0,118.0,1.6,6.9,13.3,95,0.0,,,
2016-11-07,Arnulf,759.0,61.0,820.0,-0.5,5.0,1.6,84,1.6,,,
2016-11-08,Arnulf,960.0,74.0,1034.0,0.1,5.1,1.5,85,3.6,,,
2016-11-09,Arnulf,864.0,55.0,919.0,0.5,6.6,2.8,93,2.9,,,
2016-11-10,Arnulf,755.0,62.0,817.0,4.0,7.7,8.9,93,0.6,,,
2016-11-11,Arnulf,575.0,52.0,627.0,1.3,6.1,4.6,96,0.0,,,
2016-11-12,Arnulf,310.0,15.0,325.0,-2.0,2.8,0.0,80,0.2,,,
2016-11-13,Arnulf,284.0,14.0,298.0,-2.0,2.6,0.0,81,0.2,,,
2016-11-14,Arnulf,879.0,66.0,945.0,-2.9,1.7,0.0,95,1.7,,,
2016-11-15,Arnulf,899.0,69.0,968.0,-1.4,6.3,4.5,98,0.1,,,
2016-11-16,Arnulf,554.0,57.0,611.0,5.6,10.0,8.8,98,0.0,,,
2016-11-17,Arnulf,783.0,59.0,842.0,6.4,11.2,0.7,70,0.8,,,
2016-11-18,Arnulf,890.0,66.0,956.0,6.8,14.8,2.2,76,2.9,,,
2016-11-19,Arnulf,217.0,17.0,234.0,3.3,8.0,5.6,86,0.0,,,
2016-11-20,Arnulf,394.0,31.0,425.0,2.4,12.6,0.0,31,3.7,,,
2016-11-21,Arnulf,1110.0,83.0,1193.0,3.6,18.9,0.0,50,3.8,,,
2016-11-22,Arnulf,1160.0,74.0,1234.0,4.9,15.7,0.0,79,1.0,,,
2016-11-23,Arnulf,1149.0,72.0,1221.0,2.3,13.1,0.0,49,4.2,,,
2016-11-24,Arnulf,1102.0,81.0,1183.0,4.5,6.2,0.0,99,0.0,,,
2016-11-25,Arnulf,922.0,71.0,993.0,4.3,7.2,0.0,100,0.0,,,
2016-11-26,Arnulf,431.0,32.0,463.0,5.1,6.5,0.3,99,0.0,,,
2016-11-27,Arnulf,359.0,28.0,387.0,2.2,6.6,0.1,99,0.0,,,
2016-11-28,Arnulf,931.0,62.0,993.0,-3.5,2.4,0.0,20,6.5,,,
2016-11-29,Arnulf,945.0,73.0,1018.0,-4.7,1.3,0.0,0,8.2,,,
2016-11-30,Arnulf,934.0,69.0,1003.0,-5.9,5.6,0.0,39,7.8,,,
2016-12-01,Arnulf,888.0,73.0,961.0,0.2,6.4,0.1,78,0.3,,,
2016-12-02,Arnulf,804.0,55.0,859.0,0.1,5.6,0.1,94,0.5,,,
2016-12-03,Arnulf,387.0,22.0,409.0,-3.6,2.2,0.0,50,4.8,,,
2016-12-04,Arnulf,221.0,23.0,244.0,-2.7,-0.7,0.0,98,0.0,,,
2016-12-05,Arnulf,923.0,62.0,985.0,-3.1,2.4,0.0,66,6.1,,,
2016-12-06,Arnulf,893.0,56.0,949.0,-4.6,6.1,0.0,30,7.8,,,
2016-12-07,Arnulf,899.0,68.0,967.0,-5.0,2.1,0.0,79,6.8,,,
2016-12-08,Arnulf,936.0,78.0,1014.0,-3.5,12.0,0.0,36,7.6,,,
2016-12-09,Arnulf,899.0,54.0,953.0,-1.7,10.8,0.0,20,5.1,,,
2016-12-10,Arnulf,494.0,25.0,519.0,-0.7,11.4,0.0,1,7.7,,,
2016-12-11,Arnulf,239.0,16.0,255.0,-1.2,7.9,0.4,61,0.9,,,
2016-12-12,Arnulf,853.0,69.0,922.0,-1.1,5.8,0.4,78,0.5,,,
2016-12-13,Arnulf,997.0,63.0,1060.0,-2.6,8.2,0.3,40,6.8,,,
2016-12-14,Arnulf,931.0,66.0,997.0,1.3,9.7,0.0,84,3.9,,,
2016-12-15,Arnulf,962.0,69.0,1031.0,0.1,5.7,0.0,83,0.0,,,
2016-12-16,Arnulf,865.0,61.0,926.0,-1.0,1.3,0.0,100,0.0,,,
2016-12-17,Arnulf,420.0,28.0,448.0,-2.8,2.3,0.0,85,4.6,,,
2016-12-18,Arnulf,211.0,22.0,233.0,-0.5,3.5,1.1,98,0.0,,,
2016-12-19,Arnulf,830.0,60.0,890.0,-0.9,1.4,0.0,100,0.0,,,
2016-12-20,Arnulf,925.0,70.0,995.0,-2.2,-0.6,0.0,99,0.0,,,
2016-12-21,Arnulf,840.0,68.0,908.0,-2.0,-0.3,0.0,98,0.0,,,
2016-12-22,Arnulf,826.0,53.0,879.0,-3.1,5.1,0.0,66,6.9,,,
2016-12-23,Arnulf,470.0,42.0,512.0,-3.0,4.9,1.3,94,0.0,,,
2016-12-24,Arnulf,155.0,21.0,176.0,2.8,8.2,0.1,98,0.0,,,
2016-12-25,Arnulf,120.0,6.0,126.0,5.6,10.4,0.0,91,0.1,,,
2016-12-26,Arnulf,161.0,19.0,180.0,3.4,13.0,0.9,85,2.4,,,
2016-12-27,Arnulf,410.0,46.0,456.0,0.8,4.2,0.0,73,1.5,,,
2016-12-28,Arnulf,464.0,43.0,507.0,-1.4,5.0,0.0,80,1.8,,,
2016-12-29,Arnulf,488.0,31.0,519.0,-2.4,5.8,0.0,19,6.7,,,
2016-12-30,Arnulf,428.0,33.0,461.0,-5.3,-1.1,0.0,41,5.6,,,
2016-12-31,Arnulf,171.0,19.0,190.0,-6.2,2.1,0.0,63,6.9,,,
2016-01-01,Erhardt,175.0,198.0,373.0,1.1,5.2,0.0,93,0.0,,,
2016-01-02,Erhardt,290.0,317.0,607.0,0.3,1.3,8.0,99,0.0,,,
2016-01-03,Erhardt,288.0,307.0,595.0,-2.0,1.5,2.8,98,0.0,,,
2016-01-04,Erhardt,576.0,520.0,1096.0,-3.2,6.4,1.3,89,1.9,,,
2016-01-05,Erhardt,672.0,673.0,1345.0,1.5,6.5,0.5,83,1.4,,,
2016-01-06,Erhardt,508.0,558.0,1066.0,1.8,6.6,2.6,95,0.6,,,
2016-01-07,Erhardt,824.0,716.0,1540.0,2.0,6.6,2.7,79,3.1,,,
2016-01-08,Erhardt,915.0,885.0,1800.0,3.6,7.4,8.8,63,3.5,,,
2016-01-09,Erhardt,389.0,421.0,810.0,4.5,7.7,2.3,99,0.0,,,
2016-01-10,Erhardt,486.0,584.0,1070.0,3.3,7.3,8.4,90,0.3,,,
2016-01-11,Erhardt,836.0,918.0,1754.0,4.5,7.4,0.9,91,0.0,,,
2016-01-12,Erhardt,752.0,685.0,1437.0,1.7,6.1,3.7,75,0.8,,,
2016-01-13,Erhardt,872.0,930.0,1802.0,1.4,3.9,0.2,90,0.0,,,
2016-01-14,Erhardt,1173.0,1132.0,2305.0,-0.5,4.4,0.3,56,6.2,,,
2016-01-15,Erhardt,592.0,640.0,1232.0,-1.2,2.2,4.3,91,0.4,,,
2016-01-16,Erhardt,235.0,282.0,517.0,-1.8,0.2,2.0,98,0.2,,,
2016-01-17,Erhardt,139.0,157.0,296.0,-4.3,-0.8,2.4,96,1.5,,,
2016-01-18,Erhardt,350.0,298.0,648.0,-7.0,-2.7,0.0,69,7.0,,,
2016-01-19,Erhardt,420.0,337.0,757.0,-7.8,-1.5,0.0,98,0.0,,,
2016-01-20,Erhardt,591.0,606.0,1197.0,-4.5,1.1,0.1,75,8.5,,,
2016-01-21,Erhardt,586.0,584.0,1170.0,-6.3,0.7,0.0,68,0.7,,,
2016-01-22,Erhardt,465.0,408.0,873.0,-8.1,-4.0,1.5,48,5.2,,,
2016-01-23,Erhardt,246.0,276.0,522.0,-7.9,4.6,1.3,85,0.0,,,
2016-01-24,Erhardt,401.0,421.0,822.0,-1.9,6.3,0.5,74,0.3,,,
2016-01-25,Erhardt,1057.0,1078.0,2135.0,2.9,12.7,0.0,54,4.6,,,
2016-01-26,Erhardt,1132.0,1008.0,2140.0,1.3,15.4,0.0,25,5.9,,,
2016-01-27,Erhardt,1184.0,1106.0,2290.0,3.4,14.9,0.0,75,2.6,,,
2016-01-28,Erhardt,1063.0,1109.0,2172.0,6.4,13.0,4.1,95,0.0,,,
2016-01-29,Erhardt,999.0,1056.0,2055.0,5.2,11.1,0.0,59,3.6,,,
2016-01-30,Erhardt,821.0,879.0,1700.0,1.4,12.4,13.1,40,6.7,,,
2016-01-31,Erhardt,197.0,209.0,406.0,0.6,9.9,20.7,98,0.0,,,
2016-02-01,Erhardt,863.0,763.0,1626.0,8.0,14.2,0.0,91,0.9,,,
2016-02-02,Erhardt,1277.0,1281.0,2558.0,7.7,12.5,0.3,74,5.0,,,
2016-02-03,Erhardt,615.0,521.0,1136.0,0.7,9.9,9.3,93,0.0,,,
2016-02-04,Erhardt,812.0,658.0,1470.0,0.9,3.8,6.9,96,0.3,,,
2016-02-05,Erhardt,779.0,670.0,1449.0,2.1,7.6,0.3,81,0.8,,,
2016-02-06,Erhardt,813.0,818.0,1631.0,0.1,15.4,0.0,18,8.5,,,
2016-02-07,Erhardt,597.0,618.0,1215.0,3.3,14.9,0.2,66,1.0,,,
2016-02-08,Erhardt,1034.0,957.0,1991.0,3.3,13.7,2.5,74,3.3,,,
2016-02-09,Erhardt,869.0,855.0,1724.0,5.5,11.9,0.3,91,0.6,,,
2016-02-10,Erhardt,718.0,602.0,1320.0,1.2,5.5,0.6,96,0.4,,,
2016-02-11,Erhardt,893.0,780.0,1673.0,-0.8,6.9,0.0,70,2.9,,,
2016-02-12,Erhardt,880.0,733.0,1613.0,-1.4,7.1,0.9,80,6.2,,,
2016-02-13,Erhardt,439.0,455.0,894.0,2.2,8.0,1.9,94,0.4,,,
2016-02-14,Erhardt,511.0,541.0,1052.0,2.1,10.0,3.3,79,1.0,,,
2016-02-15,Erhardt,1034.0,1084.0,2118.0,2.1,7.0,0.0,93,1.7,,,
2016-02-16,Erhardt,957.0,815.0,1772.0,1.2,3.2,0.0,100,0.1,,,
2016-02-17,Erhardt,954.0,790.0,1744.0,0.6,3.0,0.4,99,0.0,,,
2016-02-18,Erhardt,1072.0,876.0,1948.0,-0.4,5.0,0.0,89,0.0,,,
2016-02-19,Erhardt,834.0,734.0,1568.0,1.0,4.4,0.0,100,0.0,,,
2016-02-20,Erhardt,312.0,340.0,652.0,0.4,8.9,9.6,80,0.8,,,
2016-02-21,Erhardt,458.0,480.0,938.0,6.4,14.6,0.0,75,0.9,,,
2016-02-22,Erhardt,1330.0,1123.0,2453.0,9.0,18.1,0.0,40,7.0,,,
2016-02-23,Erhardt,790.0,706.0,1496.0,0.7,11.3,4.3,94,0.1,,,
2016-02-24,Erhardt,985.0,1003.0,1988.0,0.8,5.7,5.9,81,2.6,,,
2016-02-25,Erhardt,506.0,442.0,948.0,-0.3,1.7,4.4,96,0.0,,,
2016-02-26,Erhardt,830.0,776.0,1606.0,-1.7,4.4,0.0,41,9.5,,,
2016-02-27,Erhardt,555.0,623.0,1178.0,-2.6,7.3,0.0,48,6.4,,,
2016-02-28,Erhardt,510.0,497.0,1007.0,-0.1,6.6,0.0,81,0.0,,,
2016-02-29,Erhardt,662.0,625.0,1287.0,-1.2,4.6,24.2,100,0.0,,,
2016-03-01,Erhardt,535.0,494.0,1029.0,-1.5,1.9,3.3,90,0.0,,,
2016-03-02,Erhardt,599.0,688.0,1287.0,1.2,8.8,6.8,90,0.9,,,
2016-03-03,Erhardt,816.0,704.0,1520.0,1.0,5.1,0.0,88,0.1,,,
2016-03-04,Erhardt,919.0,847.0,1766.0,0.4,7.9,0.0,69,6.9,,,
2016-03-05,Erhardt,531.0,516.0,1047.0,0.5,8.2,6.7,94,0.5,,,
2016-03-06,Erhardt,506.0,498.0,1004.0,0.2,5.5,0.0,65,3.7,,,
2016-03-07,Erhardt,948.0,795.0,1743.0,-0.3,4.8,0.0,91,3.0,,,
2016-03-08,Erhardt,920.0,761.0,1681.0,-1.2,5.6,0.4,84,2.8,,,
2016-03-09,Erhardt,1100.0,928.0,2028.0,-2.7,5.8,0.0,29,4.5,,,
2016-03-10,Erhardt,1086.0,915.0,2001.0,-1.7,8.6,0.0,58,4.9,,,
2016-03-11,Erhardt,976.0,815.0,1791.0,-1.4,8.6,0.0,63,3.7,,,
2016-03-12,Erhardt,505.0,601.0,1106.0,3.1,6.2,0.0,99,0.0,,,
2016-03-13,Erhardt,486.0,523.0,1009.0,2.0,6.1,0.0,98,0.0,,,
2016-03-14,Erhardt,994.0,832.0,1826.0,-0.3,7.8,0.0,58,5.1,,,
2016-03-15,Erhardt,935.0,959.0,1894.0,-1.3,1.1,5.2,85,0.0,,,
2016-03-16,Erhardt,958.0,1036.0,1994.0,-0.9,6.7,0.0,53,7.1,,,
2016-03-17,Erhardt,1236.0,1140.0,2376.0,-1.8,12.2,0.0,0,11.2,,,
2016-03-18,Erhardt,1216.0,1020.0,2236.0,-0.3,13.5,0.0,0,11.4,,,
2016-03-19,Erhardt,1150.0,1129.0,2279.0,1.0,12.4,0.0,13,11.0,,,
2016-03-20,Erhardt,1056.0,1015.0,2071.0,1.9,10.2,0.0,63,5.1,,,
2016-03-21,Erhardt,1144.0,976.0,2120.0,2.3,9.5,0.0,94,1.9,,,
2016-03-22,Erhardt,1166.0,1043.0,2209.0,4.0,9.2,0.0,96,2.1,,,
2016-03-23,Erhardt,1002.0,1023.0,2025.0,3.6,7.7,0.1,96,0.0,,,
2016-03-24,Erhardt,835.0,796.0,1631.0,3.2,7.8,0.0,94,0.4,,,
2016-03-25,Erhardt,238.0,312.0,550.0,4.2,7.7,14.5,98,0.0,,,
2016-03-26,Erhardt,577.0,591.0,1168.0,3.8,12.6,0.0,60,5.6,,,
2016-03-27,Erhardt,651.0,619.0,1270.0,1.2,14.8,3.3,56,6.4,,,
2016-03-28,Erhardt,1028.0,1048.0,2076.0,5.0,15.1,0.1,55,7.5,,,
2016-03-29,Erhardt,991.0,906.0,1897.0,6.8,14.8,0.9,70,6.2,,,
2016-03-30,Erhardt,1094.0,1174.0,2268.0,8.3,16.4,1.9,91,1.6,,,
2016-03-31,Erhardt,1856.0,1741.0,3597.0,7.6,23.7,0.0,54,7.3,,,
2016-04-01,Erhardt,1269.0,1142.0,2411.0,7.1,13.4,0.0,95,0.2,,,
2016-04-02,Erhardt,1386.0,1432.0,2818.0,6.5,16.8,0.0,50,5.5,,,
2016-04-03,Erhardt,2573.0,2628.0,5201.0,6.1,23.7,0.0,40,9.6,,,
2016-04-04,Erhardt,2149.0,2182.0,4331.0,11.8,21.7,0.0,49,9.1,,,
2016-04-05,Erhardt,2218.0,2189.0,4407.0,8.5,20.7,0.1,55,6.4,,,
2016-04-06,Erhardt,1259.0,1096.0,2355.0,8.9,14.4,1.1,68,3.4,,,
2016-04-07,Erhardt,1274.0,1109.0,2383.0,6.3,12.3,2.1,80,0.0,,,
2016-04-08,Erhardt,974.0,812.0,1786.0,4.4,8.0,0.7,94,0.0,,,
2016-04-09,Erhardt,631.0,669.0,1300.0,5.0,10.4,1.8,98,0.0,,,
2016-04-10,Erhardt,1405.0,1411.0,2816.0,5.4,13.8,0.0,69,2.5,,,
2016-04-11,Erhardt,2021.0,1721.0,3742.0,3.6,17.3,0.7,16,10.6,,,
2016-04-12,Erhardt,1548.0,1431.0,2979.0,6.1,17.7,5.8,53,7.3,,,
2016-04-13,Erhardt,1558.0,1504.0,3062.0,8.1,18.5,4.6,68,6.9,,,
2016-04-14,Erhardt,1542.0,1320.0,2862.0,7.4,13.7,1.1,76,3.4,,,
2016-04-15,Erhardt,1292.0,1330.0,2622.0,6.8,13.2,1.2,90,0.0,,,
2016-04-16,Erhardt,1018.0,1093.0,2111.0,8.0,17.7,0.0,79,5.5,,,
2016-04-17,Erhardt,297.0,315.0,612.0,6.5,11.7,20.3,81,0.0,,,
2016-04-18,Erhardt,988.0,861.0,1849.0,5.9,11.1,0.2,100,0.4,,,
2016-04-19,Erhardt,1835.0,1664.0,3499.0,6.0,13.4,0.0,84,4.4,,,
2016-04-20,Erhardt,2362.0,2361.0,4723.0,6.5,15.5,0.0,25,12.1,,,
2016-04-21,Erhardt,2484.0,2129.0,4613.0,3.2,19.5,0.0,4,13.1,,,
2016-04-22,Erhardt,2071.0,1828.0,3899.0,5.0,19.9,0.0,45,10.6,,,
2016-04-23,Erhardt,695.0,837.0,1532.0,2.5,14.9,11.2,93,0.2,,,
2016-04-24,Erhardt,556.0,544.0,1100.0,1.1,7.2,0.6,85,1.7,,,
2016-04-25,Erhardt,874.0,722.0,1596.0,0.0,7.3,1.2,88,4.7,,,
2016-04-26,Erhardt,865.0,689.0,1554.0,0.4,8.7,9.0,94,0.0,,,
2016-04-27,Erhardt,948.0,822.0,1770.0,0.6,7.7,0.5,69,6.0,,,
2016-04-28,Erhardt,1352.0,1085.0,2437.0,0.7,11.2,0.0,63,8.1,,,
2016-04-29,Erhardt,1931.0,1542.0,3473.0,0.3,16.4,0.0,6,12.7,,,
2016-04-30,Erhardt,2662.0,2443.0,5105.0,2.9,19.8,0.0,28,12.5,,,
2016-05-01,Erhardt,846.0,791.0,1637.0,8.1,12.7,4.5,96,0.0,,,
2016-05-02,Erhardt,2097.0,2172.0,4269.0,5.2,16.8,0.0,38,7.7,,,
2016-05-03,Erhardt,1704.0,1780.0,3484.0,7.1,17.5,4.9,71,4.8,,,
2016-05-04,Erhardt,2253.0,2260.0,4513.0,5.6,14.0,0.0,60,7.5,,,
2016-05-05,Erhardt,3210.0,2929.0,6139.0,3.0,16.5,0.0,20,12.5,,,
2016-05-06,Erhardt,3183.0,3016.0,6199.0,5.4,22.6,0.0,0,14.0,,,
2016-05-07,Erhardt,3470.0,3209.0,6679.0,7.5,23.7,0.0,0,14.2,,,
2016-05-08,Erhardt,3696.0,3129.0,6825.0,8.4,23.2,0.0,0,14.1,,,
2016-05-09,Erhardt,3115.0,3101.0,6216.0,8.5,24.3,0.0,25,13.0,,,
2016-05-10,Erhardt,2505.0,2597.0,5102.0,10.9,19.7,0.3,66,1.5,,,
2016-05-11,Erhardt,2693.0,2749.0,5442.0,10.5,22.1,0.0,60,5.0,,,
2016-05-12,Erhardt,1573.0,1779.0,3352.0,10.1,15.2,4.4,84,0.7,,,
2016-05-13,Erhardt,899.0,894.0,1793.0,9.3,15.2,20.2,96,0.2,,,
2016-05-14,Erhardt,612.0,644.0,1256.0,6.5,16.6,6.7,89,2.7,,,
2016-05-15,Erhardt,928.0,768.0,1696.0,5.8,10.9,0.0,91,2.7,,,
2016-05-16,Erhardt,363.0,373.0,736.0,5.6,10.3,6.1,94,0.4,,,
2016-05-17,Erhardt,1375.0,1447.0,2822.0,5.4,13.7,0.5,73,4.0,,,
2016-05-18,Erhardt,2718.0,2772.0,5490.0,6.6,19.9,1.7,43,12.1,,,
2016-05-19,Erhardt,889.0,987.0,1876.0,9.1,12.6,6.1,98,0.0,,,
2016-05-20,Erhardt,1855.0,2003.0,3858.0,9.1,18.6,0.0,66,4.6,,,
2016-05-21,Erhardt,3084.0,2728.0,5812.0,8.4,23.8,0.0,24,12.9,,,
2016-05-22,Erhardt,4008.0,3585.0,7593.0,9.7,28.7,0.0,20,12.7,,,
2016-05-23,Erhardt,1098.0,1203.0,2301.0,7.0,15.6,30.4,98,0.4,,,
2016-05-24,Erhardt,705.0,675.0,1380.0,7.0,10.9,6.9,99,0.0,,,
2016-05-25,Erhardt,2072.0,2135.0,4207.0,8.8,18.6,0.0,83,4.3,,,
2016-05-26,Erhardt,3384.0,2988.0,6372.0,11.6,24.2,0.0,51,8.9,,,
2016-05-27,Erhardt,2444.0,2438.0,4882.0,13.7,25.9,2.0,54,9.2,,,
2016-05-28,Erhardt,1968.0,1843.0,3811.0,13.8,24.9,0.0,60,7.3,,,
2016-05-29,Erhardt,2178.0,2079.0,4257.0,13.5,25.4,14.1,79,5.8,,,
2016-05-30,Erhardt,1453.0,1566.0,3019.0,13.0,21.0,3.6,94,3.8,,,
2016-05-31,Erhardt,1862.0,1917.0,3779.0,11.8,17.6,7.0,90,0.8,,,
2016-06-01,Erhardt,1746.0,1705.0,3451.0,12.5,19.6,0.2,98,1.3,,,
2016-06-02,Erhardt,1639.0,1654.0,3293.0,13.2,17.0,2.9,96,0.0,,,
2016-06-03,Erhardt,1810.0,1948.0,3758.0,12.6,20.5,11.2,88,5.3,,,
2016-06-04,Erhardt,1296.0,1325.0,2621.0,12.8,21.0,6.5,98,2.3,,,
2016-06-05,Erhardt,1029.0,957.0,1986.0,12.8,21.2,5.2,84,1.8,,,
2016-06-06,Erhardt,3448.0,3318.0,6766.0,11.7,25.7,0.0,14,13.9,,,
2016-06-07,Erhardt,4261.0,4111.0,8372.0,12.6,26.2,0.0,1,14.2,,,
2016-06-08,Erhardt,2012.0,2114.0,4126.0,13.5,20.0,6.3,88,0.2,,,
2016-06-09,Erhardt,1541.0,1588.0,3129.0,11.8,17.6,10.7,75,2.6,,,
2016-06-10,Erhardt,3211.0,3326.0,6537.0,10.6,22.4,0.0,20,12.5,,,
2016-06-11,Erhardt,865.0,952.0,1817.0,13.2,18.0,8.1,96,0.5,,,
2016-06-12,Erhardt,1196.0,1212.0,2408.0,12.7,21.1,0.2,90,3.2,,,
2016-06-13,Erhardt,1859.0,1932.0,3791.0,12.7,20.8,2.2,91,2.6,,,
2016-06-14,Erhardt,2095.0,2172.0,4267.0,11.7,20.3,7.4,89,2.9,,,
2016-06-15,Erhardt,2388.0,2542.0,4930.0,12.0,21.1,1.3,79,5.3,,,
2016-06-16,Erhardt,2206.0,2277.0,4483.0,12.2,24.0,9.4,86,5.1,,,
2016-06-17,Erhardt,1796.0,1825.0,3621.0,9.8,20.9,0.1,50,7.3,,,
2016-06-18,Erhardt,1746.0,1650.0,3396.0,12.1,21.3,3.4,75,6.1,,,
2016-06-19,Erhardt,409.0,416.0,825.0,12.2,16.3,4.8,96,0.2,,,
2016-06-20,Erhardt,2921.0,2808.0,5729.0,11.7,22.3,0.0,65,8.3,,,
2016-06-21,Erhardt,2675.0,2634.0,5309.0,15.0,22.6,0.0,91,1.7,,,
2016-06-22,Erhardt,4118.0,3956.0,8074.0,16.6,27.8,0.0,41,11.6,,,
2016-06-23,Erhardt,4661.0,4452.0,9113.0,16.0,31.1,0.0,0,15.4,,,
2016-06-24,Erhardt,4314.0,3951.0,8265.0,15.5,31.9,0.0,6,15.2,,,
2016-06-25,Erhardt,2634.0,2315.0,4949.0,16.9,29.1,5.9,59,10.0,,,
2016-06-26,Erhardt,905.0,942.0,1847.0,13.3,17.5,5.4,98,0.0,,,
2016-06-27,Erhardt,2707.0,2832.0,5539.0,13.1,22.2,0.0,71,7.6,,,
2016-06-28,Erhardt,3733.0,3785.0,7518.0,15.7,25.5,0.0,68,9.6,,,
2016-06-29,Erhardt,3430.0,3433.0,6863.0,17.9,25.5,4.8,59,4.4,,,
2016-06-30,Erhardt,2106.0,2113.0,4219.0,16.5,24.1,8.0,78,1.9,,,
2016-07-01,Erhardt,3668.0,3593.0,7261.0,15.3,27.9,0.0,39,11.1,,,
2016-07-02,Erhardt,1294.0,1342.0,2636.0,13.4,24.1,3.2,90,2.1,,,
2016-07-03,Erhardt,2321.0,2170.0,4491.0,12.2,21.2,0.0,79,7.1,,,
2016-07-04,Erhardt,3182.0,3224.0,6406.0,15.0,23.8,0.0,61,6.8,,,
2016-07-05,Erhardt,3876.0,3816.0,7692.0,13.4,26.9,0.0,36,10.7,,,
2016-07-06,Erhardt,3383.0,3387.0,6770.0,16.0,22.2,0.0,80,6.9,,,
2016-07-07,Erhardt,4094.0,3995.0,8089.0,12.9,25.3,0.0,19,14.3,,,
2016-07-08,Erhardt,3820.0,3675.0,7495.0,12.4,29.4,0.0,35,12.4,,,
2016-07-09,Erhardt,3216.0,3244.0,6460.0,17.3,28.0,0.0,64,8.7,,,
2016-07-10,Erhardt,3636.0,3232.0,6868.0,15.1,33.2,0.0,13,14.3,,,
2016-07-11,Erhardt,3254.0,3127.0,6381.0,21.5,33.2,16.9,45,11.0,,,
2016-07-12,Erhardt,1306.0,1420.0,2726.0,15.9,21.9,27.4,96,0.1,,,
2016-07-13,Erhardt,1240.0,1323.0,2563.0,10.7,18.7,23.9,96,0.5,,,
2016-07-14,Erhardt,1546.0,1486.0,3032.0,10.6,17.1,4.9,90,2.3,,,
2016-07-15,Erhardt,2246.0,2353.0,4599.0,9.6,18.9,0.0,75,3.4,,,
2016-07-16,Erhardt,2336.0,2323.0,4659.0,11.2,21.3,0.0,76,5.6,,,
2016-07-17,Erhardt,2556.0,2375.0,4931.0,13.9,24.8,1.8,80,3.5,,,
2016-07-18,Erhardt,3473.0,3438.0,6911.0,17.0,27.9,0.0,40,12.0,,,
2016-07-19,Erhardt,4560.0,4451.0,9011.0,15.7,29.3,0.0,10,14.5,,,
2016-07-20,Erhardt,4722.0,4384.0,9106.0,15.6,31.0,0.0,0,14.6,,,
2016-07-21,Erhardt,2456.0,2354.0,4810.0,15.8,28.0,13.5,43,5.9,,,
2016-07-22,Erhardt,3047.0,2927.0,5974.0,16.6,27.2,0.5,59,7.2,,,
2016-07-23,Erhardt,1856.0,1795.0,3651.0,16.9,26.4,7.7,86,3.0,,,
2016-07-24,Erhardt,3271.0,2998.0,6269.0,17.2,28.0,0.0,51,10.9,,,
2016-07-25,Erhardt,2384.0,2502.0,4886.0,18.5,26.7,10.4,81,3.3,,,
2016-07-26,Erhardt,2656.0,2745.0,5401.0,16.1,25.9,1.3,65,5.8,,,
2016-07-27,Erhardt,2658.0,2675.0,5333.0,15.7,26.2,2.0,66,4.3,,,
2016-07-28,Erhardt,3343.0,3230.0,6573.0,15.9,25.3,0.0,74,4.8,,,
2016-07-29,Erhardt,3373.0,3271.0,6644.0,17.2,26.7,0.0,60,5.9,,,
2016-07-30,Erhardt,3405.0,3176.0,6581.0,16.7,30.6,0.1,29,12.1,,,
2016-07-31,Erhardt,952.0,930.0,1882.0,17.0,22.1,2.8,81,0.6,,,
2016-08-01,Erhardt,3101.0,3067.0,6168.0,14.2,23.5,0.0,48,9.2,,,
2016-08-02,Erhardt,2841.0,2981.0,5822.0,14.8,23.7,0.5,83,1.1,,,
2016-08-03,Erhardt,3775.0,3796.0,7571.0,15.7,28.7,0.0,58,10.7,,,
2016-08-04,Erhardt,4441.0,4141.0,8582.0,15.5,31.1,19.7,28,10.9,,,
2016-08-05,Erhardt,623.0,613.0,1236.0,12.5,15.6,20.4,98,0.0,,,
2016-08-06,Erhardt,2399.0,2339.0,4738.0,12.5,21.8,0.6,81,5.7,,,
